Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.sql2rel.SqlToRelConverter,convertAgg,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,169,org.apache.calcite.sql2rel.SqlToRelConverter.Config,ClassOrInterfaceType
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.rel.rules.SubQueryRemoveRule,apply,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,311,org.apache.calcite.rel.rules.SubQueryRemoveRule,FieldAccessExpr
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.jdbc.CalciteSchema,addImplicitSubSchemaToBuilder,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,87,org.apache.calcite.jdbc.CalciteSchema,FieldAccessExpr
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.jdbc.CalciteSchema,addImplicitSubSchemaToBuilder,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,86,org.apache.calcite.jdbc.CalciteSchema,FieldAccessExpr
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.rel.rules.SubQueryRemoveRule,apply,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,309,org.apache.calcite.rel.rules.SubQueryRemoveRule,FieldAccessExpr
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.sql.type.SqlTypeFactoryImpl,org.apache.calcite.sql.type.SqlTypeFactoryImpl,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,83,org.apache.calcite.sql.type.SqlTypeFactoryImpl,ClassOrInterfaceType
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.rel.RelRoot,RelRoot,CONSTRUCTOR_CHANGE,CONSTRUCTOR_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,157,org.apache.calcite.rel.RelRoot,ClassOrInterfaceType
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.rel.RelRoot,RelRoot,CONSTRUCTOR_CHANGE,CONSTRUCTOR_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,175,org.apache.calcite.rel.RelRoot,ClassOrInterfaceType
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.sql2rel.SqlToRelConverter,convertAgg,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsParser.java,151,org.apache.calcite.sql2rel.SqlToRelConverter.Config,ClassOrInterfaceType
org.apache.calcite:calcite-core,1.32.0,1.40.0,org.apache.calcite.rel.type.RelDataTypeFactory,createFunctionSqlType,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.calcite:calcite-core,,,MINOR,C:\Users\tyin363\Documents\repos\pixelsdb__pixels\pixels-parser\src\main\java\io\pixelsdb\pixels\parser\PixelsTable.java,75,org.apache.calcite.rel.type.RelDataTypeFactory.Builder,ClassOrInterfaceType
