Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Is_Used_In_Client
com.google.errorprone:error_prone_annotations,2.3.3,2.10.0,com.google.errorprone.annotations.IncompatibleModifiers,modifier,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
com.google.errorprone:error_prone_annotations,2.3.3,2.10.0,com.google.errorprone.annotations.RequiredModifiers,modifier,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
com.google.errorprone:error_prone_annotations,2.3.3,2.10.0,com.google.errorprone.annotations.RestrictedApi,allowlistAnnotations,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
com.google.errorprone:error_prone_annotations,2.3.3,2.10.0,com.google.errorprone.annotations.RestrictedApi,allowlistWithWarningAnnotations,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
com.google.errorprone:error_prone_annotations,2.3.3,2.10.0,com.google.errorprone.annotations.RestrictedApi,checkerName,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
com.google.errorprone:error_prone_annotations,2.3.3,2.10.0,com.google.errorprone.annotations.RestrictedApi,whitelistAnnotations,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
com.google.errorprone:error_prone_annotations,2.3.3,2.10.0,com.google.errorprone.annotations.RestrictedApi,whitelistWithWarningAnnotations,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
org.checkerframework:checker-qual,2.10.0,3.19.0,org.checkerframework.checker.formatter.FormatUtil,org.checkerframework.checker.formatter.FormatUtil,CLASS_CHANGE,CLASS_REMOVED,false,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
org.checkerframework:checker-qual,2.10.0,3.19.0,org.checkerframework.checker.formatter.FormatUtil,asFormat,METHOD_CHANGE,METHOD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
org.checkerframework:checker-qual,2.10.0,3.19.0,org.checkerframework.checker.formatter.FormatUtil,formatParameterCategories,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,com.github.ben-manes.caffeine:caffeine,2.8.0,2.9.3,MINOR,false
